COLCT_DE,COUNTRY_CD,CHNNEL_NM,ARTS_NM,Community_KEY_W,KWRD_FQ_CO,FILE_NM,BASE_DE
2017-02,VN,community,bts,btsbighit,6
2017-02,VN,community,bts,방탄소년단,6
2017-02,VN,community,bts,btstwt,5
2017-02,VN,community,bts,seoul,5
2017-02,VN,community,bts,봄날,5
2017-02,VN,community,bts,army,3
2017-02,VN,community,bts,bangtan,3
2017-02,VN,community,bts,jungkook,3
2017-02,VN,community,bts,music,3
2017-02,VN,community,bts,jin,2
2017-02,VN,community,everglow,ygofficialblink,16
2017-02,VN,community,everglow,blackpink,7
2017-02,VN,community,got7,jackson,30
2017-02,VN,community,got7,youtube,7
2017-02,VN,community,got7,jinyoung,6
2017-02,VN,community,got7,mark,5
2017-02,VN,community,got7,fancam,4
2017-02,VN,community,got7,jisoo,4
2017-02,VN,community,got7,fan,3
2017-02,VN,community,nct,nct,10
2017-02,VN,community,nct,mbc,6
2017-02,VN,community,nct,kpop,5
2017-02,VN,community,nct,jinyoung,4
2017-02,VN,community,nct,jisoo,4
2017-02,VN,community,nct,awards,3
2017-02,VN,community,twice,kpop,2
2017-03,VN,community,blackpink,blackpink,2
2017-03,VN,community,blackpink,insta,2
2017-03,VN,community,bts,bts,98
2017-03,VN,community,bts,youtube,21
2017-03,VN,community,bts,army,7
2017-03,VN,community,bts,방탄소년단,7
2017-03,VN,community,bts,btsbighit,6
2017-03,VN,community,bts,mbc,6
2017-03,VN,community,bts,amp,4
2017-03,VN,community,bts,song,4
2017-03,VN,community,bts,taeyeon,4
2017-03,VN,community,bts,twitter,4
2017-03,VN,community,bts,bangtan,3
2017-03,VN,community,bts,music,3
2017-03,VN,community,bts,idol,2
2017-03,VN,community,day6,korea,2
2017-03,VN,community,everglow,ygofficialblink,16
2017-03,VN,community,everglow,blackpink,7
2017-03,VN,community,exo,bts,2
2017-03,VN,community,exo,chanyeol,1
2017-03,VN,community,exo,exo,1
2017-03,VN,community,got7,jackson,62
2017-03,VN,community,got7,youtube,20
2017-03,VN,community,got7,jacksons,17
2017-03,VN,community,got7,jyp,14
2017-03,VN,community,got7,allkpop,8
2017-03,VN,community,jhope,bangtan,2
2017-03,VN,community,jhope,jhope,2
2017-03,VN,community,mamamoo,comeback,1
2017-03,VN,community,nct,song,2
2017-03,VN,community,nct,nct,1
2017-03,VN,community,seventeen,mbc,7
2017-03,VN,community,seventeen,music,6
2017-03,VN,community,seventeen,seventeen,6
2017-03,VN,community,twice,twice,4
2017-03,VN,community,twice,jackson,2
2017-03,VN,community,twice,kpop,2
2017-04,VN,community,bts,bts,61
2017-04,VN,community,bts,kpop,16
2017-04,VN,community,bts,suga,16
2017-04,VN,community,bts,artist,14
2017-04,VN,community,bts,music,10
2017-04,VN,community,bts,youtube,9
2017-04,VN,community,bts,amp,5
2017-04,VN,community,bts,방탄소년단,5
2017-04,VN,community,bts,mbc,4
2017-04,VN,community,bts,army,3
2017-04,VN,community,bts,bangtan,3
2017-04,VN,community,bts,bighitent,3
2017-04,VN,community,bts,btstwt,3
2017-04,VN,community,bts,shinhwa,3
2017-04,VN,community,bts,exo,2
2017-04,VN,community,bts,mama,2
2017-04,VN,community,bts,snl,2
2017-04,VN,community,bts,taehyung,2
2017-04,VN,community,everglow,ygofficialblink,16
2017-04,VN,community,everglow,blackpink,7
2017-04,VN,community,exo,bts,2
2017-04,VN,community,exo,exo,2
2017-04,VN,community,got7,jackson,77
2017-04,VN,community,got7,fancam,19
2017-04,VN,community,got7,youtube,10
2017-04,VN,community,got7,mark,7
2017-04,VN,community,nct,snl,2
2017-04,VN,community,nct,youtube,2
2017-04,VN,community,winner,mbc,2
2017-04,VN,community,winner,music,2
2017-05,VN,community,blackpink,blackpink,7
2017-05,VN,community,blackpink,yonsei,2
2017-05,VN,community,blackpink,kpop,1
2017-05,VN,community,bts,bts,3567
2017-05,VN,community,bts,artist,2525
2017-05,VN,community,bts,btsbbmas,2073
2017-05,VN,community,bts,bbmas,1667
2017-05,VN,community,bts,btstwt,1099
2017-05,VN,community,bts,award,847
2017-05,VN,community,bts,army,329
2017-05,VN,community,bts,bangtan,168
2017-05,VN,community,bts,armys,140
2017-05,VN,community,bts,youtube,42
2017-05,VN,community,bts,awards,37
2017-05,VN,community,bts,jin,37
2017-05,VN,community,bts,btsbbma,34
2017-05,VN,community,bts,bbma,29
2017-05,VN,community,bts,jhope,29
2017-05,VN,community,bts,suga,28
2017-05,VN,community,bts,billboard,27
2017-05,VN,community,bts,amp,25
2017-05,VN,community,bts,music,23
2017-05,VN,community,bts,song,23
2017-05,VN,community,bts,jungkook,22
2017-05,VN,community,bts,jimin,19
2017-05,VN,community,everglow,ygofficialblink,16
2017-05,VN,community,everglow,blackpink,7
2017-05,VN,community,exo,exo,5
2017-05,VN,community,exo,youtube,4
2017-05,VN,community,exo,baekhyun,2
2017-05,VN,community,exo,kpop,2
2017-05,VN,community,exo,song,1
2017-05,VN,community,got7,jackson,101
2017-05,VN,community,got7,showcase,43
2017-05,VN,community,got7,fancam,10
2017-05,VN,community,jhope,bts,15
2017-05,VN,community,jhope,jhope,12
2017-05,VN,community,jhope,artist,9
2017-05,VN,community,jhope,btsbbmas,9
2017-05,VN,community,jhope,bangtan,6
2017-05,VN,community,seventeen,youtube,2
2017-05,VN,community,seventeen,album,1
2017-05,VN,community,twice,twice,3
2017-05,VN,community,twice,fancam,2
2017-05,VN,community,twice,mbc,2
2017-05,VN,community,twice,music,2
2017-05,VN,community,winner,artist,1
2017-05,VN,community,winner,award,1
2017-05,VN,community,winner,btsbbmas,1
2017-05,VN,community,winner,btstwt,1
2017-06,VN,community,blackpink,blackpink,34
2017-06,VN,community,blackpink,youtube,15
2017-06,VN,community,blackpink,mbc,14
2017-06,VN,community,blackpink,lisa,8
2017-06,VN,community,blackpink,blink,7
2017-06,VN,community,blackpink,jisoo,6
2017-06,VN,community,blackpink,마지막처럼,4
2017-06,VN,community,bts,bts,105
2017-06,VN,community,bts,youtube,13
2017-06,VN,community,bts,bighit,12
2017-06,VN,community,bts,방탄소년단,6
2017-06,VN,community,bts,music,5
2017-06,VN,community,bts,armys,4
2017-06,VN,community,bts,btstwt,4
2017-06,VN,community,bts,jin,4
2017-06,VN,community,bts,mbc,4
2017-06,VN,community,bts,army,3
2017-06,VN,community,bts,song,3
2017-06,VN,community,bts,suga,3
2017-06,VN,community,bts,bangtan,2
2017-06,VN,community,bts,idol,2
2017-06,VN,community,bts,tweet,2
2017-06,VN,community,everglow,ygofficialblink,16
2017-06,VN,community,everglow,blackpink,7
2017-06,VN,community,got7,jackson,276
2017-06,VN,community,got7,jinyoung,82
2017-06,VN,community,got7,youngjae,82
2017-06,VN,community,got7,mark,77
2017-06,VN,community,got7,yugyeom,76
2017-06,VN,community,got7,bambam,72
2017-06,VN,community,got7,fancam,57
2017-06,VN,community,mamamoo,youtube,4
2017-06,VN,community,mamamoo,mamamoo,3
2017-06,VN,community,nct,nct,10
2017-06,VN,community,nct,youtube,10
2017-06,VN,community,nct,music,3
2017-06,VN,community,nct,mbc,2
2017-06,VN,community,seventeen,seventeen,10
2017-06,VN,community,seventeen,youtube,9
2017-06,VN,community,seventeen,idol,6
2017-06,VN,community,seventeen,kpop,3
2017-07,VN,community,blackpink,blackpink,7
2017-07,VN,community,blackpink,마지막처럼,3
2017-07,VN,community,blackpink,radio,2
2017-07,VN,community,blackpink,youtube,2
2017-07,VN,community,bts,bts,38
2017-07,VN,community,bts,youtube,11
2017-07,VN,community,bts,btstwt,6
2017-07,VN,community,bts,jhope,6
2017-07,VN,community,bts,mbc,5
2017-07,VN,community,bts,song,5
2017-07,VN,community,bts,방탄소년단,5
2017-07,VN,community,bts,army,4
2017-07,VN,community,bts,icon,3
2017-07,VN,community,bts,bangtan,2
2017-07,VN,community,bts,fancam,2
2017-07,VN,community,bts,jackson,2
2017-07,VN,community,bts,jimin,2
2017-07,VN,community,bts,korea,2
2017-07,VN,community,everglow,ygofficialblink,16
2017-07,VN,community,everglow,blackpink,7
2017-07,VN,community,exo,exo,10
2017-07,VN,community,exo,music,6
2017-07,VN,community,exo,youtube,6
2017-07,VN,community,exo,kokobop,2
2017-07,VN,community,exo,mbc,2
2017-07,VN,community,got7,jackson,44
2017-07,VN,community,got7,youtube,15
2017-07,VN,community,got7,fancam,10
2017-07,VN,community,got7,jyp,4
2017-07,VN,community,mamamoo,youtube,8
2017-07,VN,community,mamamoo,mamamoo,7
2017-07,VN,community,mamamoo,kpop,2
2017-07,VN,community,nct,youtube,2
2017-07,VN,community,seventeen,fancam,2
2017-07,VN,community,seventeen,mbc,2
2017-07,VN,community,seventeen,music,2
2017-07,VN,community,seventeen,seventeen,2
2017-07,VN,community,seventeen,youtube,1
2017-08,VN,community,blackpink,blackpink,6
2017-08,VN,community,blackpink,youtube,3
2017-08,VN,community,blackpink,bts,2
2017-08,VN,community,blackpink,btstwt,2
2017-08,VN,community,bts,bts,97
2017-08,VN,community,bts,btstwt,32
2017-08,VN,community,bts,youtube,16
2017-08,VN,community,bts,army,14
2017-08,VN,community,bts,bangtan,8
2017-08,VN,community,bts,music,8
2017-08,VN,community,bts,bighitent,4
2017-08,VN,community,bts,btsbighit,4
2017-08,VN,community,bts,comeback,4
2017-08,VN,community,bts,blackpink,3
2017-08,VN,community,bts,jin,3
2017-08,VN,community,bts,drama,2
2017-08,VN,community,bts,mbc,2
2017-08,VN,community,everglow,ygofficialblink,16
2017-08,VN,community,everglow,blackpink,7
2017-08,VN,community,exo,exo,10
2017-08,VN,community,exo,kokobop,7
2017-08,VN,community,exo,music,4
2017-08,VN,community,exo,melon,3
2017-08,VN,community,exo,youtube,3
2017-08,VN,community,exo,amp,2
2017-08,VN,community,exo,korea,2
2017-08,VN,community,got7,jackson,23
2017-08,VN,community,got7,youtube,16
2017-08,VN,community,got7,yugyeom,11
2017-08,VN,community,got7,mark,6
2017-08,VN,community,got7,melon,5
2017-08,VN,community,mamamoo,mamamoo,4
2017-08,VN,community,mamamoo,vlive,2
2017-08,VN,community,nct,nct,2
2017-08,VN,community,nct,youtube,2
2017-08,VN,community,twice,music,2
2017-08,VN,community,twice,twice,2
2017-08,VN,community,winner,mbc,6
2017-08,VN,community,winner,idol,4
2017-08,VN,community,winner,army,2
2017-08,VN,community,winner,bts,2
2017-09,VN,community,blackpink,youtube,4
2017-09,VN,community,blackpink,blackpink,2
2017-09,VN,community,blackpink,마지막처럼,2
2017-09,VN,community,bts,bts,114
2017-09,VN,community,bts,youtube,22
2017-09,VN,community,bts,melon,18
2017-09,VN,community,bts,btstwt,13
2017-09,VN,community,bts,comeback,11
2017-09,VN,community,bts,방탄소년단,11
2017-09,VN,community,bts,bangtan,8
2017-09,VN,community,bts,music,8
2017-09,VN,community,bts,amp,7
2017-09,VN,community,bts,kpop,6
2017-09,VN,community,bts,army,5
2017-09,VN,community,bts,jungkook,5
2017-09,VN,community,bts,album,4
2017-09,VN,community,bts,sbs,4
2017-09,VN,community,bts,korean,3
2017-09,VN,community,bts,mbc,3
2017-09,VN,community,bts,photocard,3
2017-09,VN,community,bts,billboard,2
2017-09,VN,community,everglow,ygofficialblink,16
2017-09,VN,community,everglow,blackpink,7
2017-09,VN,community,exo,exo,6
2017-09,VN,community,exo,music,6
2017-09,VN,community,exo,youtube,3
2017-09,VN,community,got7,jackson,11
2017-09,VN,community,got7,youtube,5
2017-09,VN,community,got7,mark,4
2017-09,VN,community,got7,comeback,3
2017-09,VN,community,got7,interview,3
2017-09,VN,community,mamamoo,mamamoo,2
2017-09,VN,community,mamamoo,song,2
2017-09,VN,community,nct,youtube,4
2017-09,VN,community,nct,music,2
2017-09,VN,community,nct,nct,2
2017-09,VN,community,nct,뮤,1
2017-09,VN,community,winner,bts,2
2017-09,VN,community,winner,award,1
2017-09,VN,community,winner,awards,1
2017-10,VN,community,blackpink,blackpink,3
2017-10,VN,community,blackpink,jennie,2
2017-10,VN,community,blackpink,마지막처럼,1
2017-10,VN,community,bts,bts,96
2017-10,VN,community,bts,bangtan,20
2017-10,VN,community,bts,btstwt,14
2017-10,VN,community,bts,youtube,12
2017-10,VN,community,bts,btsbighit,10
2017-10,VN,community,bts,mama,9
2017-10,VN,community,bts,kpop,8
2017-10,VN,community,bts,billboard,6
2017-10,VN,community,bts,comeback,6
2017-10,VN,community,bts,music,6
2017-10,VN,community,bts,방탄소년단,6
2017-10,VN,community,bts,melon,5
2017-10,VN,community,bts,fan,4
2017-10,VN,community,bts,korea,4
2017-10,VN,community,bts,army,2
2017-10,VN,community,bts,jimin,2
2017-10,VN,community,everglow,ygofficialblink,16
2017-10,VN,community,everglow,blackpink,7
2017-10,VN,community,exo,exo,6
2017-10,VN,community,exo,music,6
2017-10,VN,community,exo,youtube,3
2017-10,VN,community,got7,jackson,11
2017-10,VN,community,got7,youtube,5
2017-10,VN,community,got7,mark,4
2017-10,VN,community,got7,comeback,3
2017-10,VN,community,got7,interview,3
2017-10,VN,community,mamamoo,mamamoo,2
2017-10,VN,community,mamamoo,song,2
2017-10,VN,community,nct,youtube,4
2017-10,VN,community,nct,music,2
2017-10,VN,community,nct,nct,2
2017-10,VN,community,nct,뮤,1
2017-10,VN,community,winner,bts,2
2017-10,VN,community,winner,award,1
2017-10,VN,community,winner,awards,1
2017-11,VN,community,blackpink,blackpink,3
2017-11,VN,community,blackpink,twice,3
2017-11,VN,community,blackpink,awards,2
2017-11,VN,community,blackpink,mama,2
2017-11,VN,community,blackpink,mnet,2
2017-11,VN,community,blackpink,music,2
2017-11,VN,community,blackpink,idol,1
2017-11,VN,community,bts,bts,106
2017-11,VN,community,bts,btstwt,14
2017-11,VN,community,bts,youtube,14
2017-11,VN,community,bts,방탄소년단,14
2017-11,VN,community,bts,amas,13
2017-11,VN,community,bts,kpop,10
2017-11,VN,community,bts,melon,8
2017-11,VN,community,bts,music,6
2017-11,VN,community,bts,army,5
2017-11,VN,community,bts,mnet,5
2017-11,VN,community,bts,armys,4
2017-11,VN,community,bts,awards,4
2017-11,VN,community,bts,bangtan,4
2017-11,VN,community,bts,jackson,4
2017-11,VN,community,bts,mama,4
2017-11,VN,community,bts,방탄,4
2017-11,VN,community,bts,performance,3
2017-11,VN,community,bts,jin,2
2017-11,VN,community,bts,perform,2
2017-11,VN,community,bts,tvxq,2
2017-11,VN,community,everglow,ygofficialblink,16
2017-11,VN,community,everglow,blackpink,7
2017-11,VN,community,exo,awards,2
2017-11,VN,community,exo,exo,2
2017-11,VN,community,exo,exol,2
2017-11,VN,community,exo,mama,2
2017-11,VN,community,exo,mnet,2
2017-11,VN,community,exo,music,2
2017-11,VN,community,exo,kakao,1
2017-11,VN,community,exo,kpop,1
2017-11,VN,community,got7,jackson,27
2017-11,VN,community,got7,bambam,4
2017-11,VN,community,got7,bts,4
2017-11,VN,community,got7,fancam,4
2017-11,VN,community,got7,mama,4
2017-11,VN,community,got7,mamagot,4
2017-11,VN,community,got7,jacksonwang,3
2017-11,VN,community,mamamoo,mamamoo,4
2017-11,VN,community,mamamoo,youtube,2
2017-11,VN,community,nct,nct,2
2017-11,VN,community,twice,twice,4
2017-11,VN,community,twice,awards,2
2017-12,VN,community,blackpink,idol,2
2017-12,VN,community,blackpink,blackpink,1
2017-12,VN,community,blackpink,twice,1
2017-12,VN,community,bts,bts,200
2017-12,VN,community,bts,youtube,38
2017-12,VN,community,bts,music,33
2017-12,VN,community,bts,melon,31
2017-12,VN,community,bts,awards,26
2017-12,VN,community,bts,btstwt,25
2017-12,VN,community,bts,mama,23
2017-12,VN,community,bts,jimin,9
2017-12,VN,community,bts,jin,8
2017-12,VN,community,bts,jungkook,8
2017-12,VN,community,bts,performance,8
2017-12,VN,community,bts,방탄소년단,8
2017-12,VN,community,bts,army,7
2017-12,VN,community,bts,kpop,7
2017-12,VN,community,bts,mbc,7
2017-12,VN,community,bts,btsbillboard,6
2017-12,VN,community,bts,jhope,5
2017-12,VN,community,bts,ami,4
2017-12,VN,community,bts,artist,4
2017-12,VN,community,bts,bangtan,4
2017-12,VN,community,bts,drama,4
2017-12,VN,community,bts,exo,4
2017-12,VN,community,bts,shinhwa,4
2017-12,VN,community,bts,award,3
2017-12,VN,community,everglow,ygofficialblink,16
2017-12,VN,community,everglow,blackpink,7
2017-12,VN,community,exo,exo,16
2017-12,VN,community,exo,melon,13
2017-12,VN,community,exo,music,13
2017-12,VN,community,exo,youtube,9
2017-12,VN,community,exo,awards,8
2017-12,VN,community,exo,award,6
2017-12,VN,community,exo,artist,4
2017-12,VN,community,exo,twice,3
2017-12,VN,community,got7,jackson,38
2017-12,VN,community,got7,mama,8
2017-12,VN,community,got7,mark,5
2017-12,VN,community,got7,youtube,5
2017-12,VN,community,got7,yugyeom,5
2017-12,VN,community,got7,jinyoung,3
2017-12,VN,community,got7,youngjae,3
2017-12,VN,community,mamamoo,awards,3
2017-12,VN,community,mamamoo,drama,3
2017-12,VN,community,mamamoo,mamamoo,3
2017-12,VN,community,mamamoo,mbc,3
2017-12,VN,community,mamamoo,youtube,3
2017-12,VN,community,seventeen,youtube,2
2017-12,VN,community,seventeen,kpop,1
2017-12,VN,community,seventeen,seventeen,1
2017-12,VN,community,twice,twice,6
2017-12,VN,community,twice,music,4
2017-12,VN,community,winner,melon,6
2017-12,VN,community,winner,music,4
2017-12,VN,community,winner,awards,3
2017-12,VN,community,winner,멜론뮤직어워드,3
2018-01,VN,community,blackpink,blackpink,5
2018-01,VN,community,blackpink,twice,4
2018-01,VN,community,blackpink,bts,2
2018-01,VN,community,blackpink,fancam,2
2018-01,VN,community,blackpink,jisoo,2
2018-01,VN,community,blackpink,kpop,2
2018-01,VN,community,bts,bts,229
2018-01,VN,community,bts,btstwt,43
2018-01,VN,community,bts,youtube,38
2018-01,VN,community,bts,iheartawards,36
2018-01,VN,community,bts,bangtan,21
2018-01,VN,community,bts,bestfanarmy,18
2018-01,VN,community,bts,armys,17
2018-01,VN,community,bts,btsarmy,17
2018-01,VN,community,bts,army,13
2018-01,VN,community,bts,방탄소년단,12
2018-01,VN,community,bts,mbc,11
2018-01,VN,community,bts,billboard,10
2018-01,VN,community,bts,song,9
2018-01,VN,community,bts,amp,8
2018-01,VN,community,bts,bighitbts,6
2018-01,VN,community,bts,artists,5
2018-01,VN,community,bts,idols,5
2018-01,VN,community,bts,music,5
2018-01,VN,community,bts,soompiawards,5
2018-01,VN,community,bts,mamamoo,4
2018-01,VN,community,everglow,ygofficialblink,16
2018-01,VN,community,everglow,blackpink,7
2018-01,VN,community,exo,kpop,18
2018-01,VN,community,exo,exo,10
2018-01,VN,community,exo,youtube,5
2018-01,VN,community,exo,bts,3
2018-01,VN,community,got7,jackson,34
2018-01,VN,community,got7,mark,17
2018-01,VN,community,got7,vlive,9
2018-01,VN,community,got7,youtube,9
2018-01,VN,community,got7,album,8
2018-01,VN,community,got7,fancam,7
2018-01,VN,community,got7,jinyoung,7
2018-01,VN,community,mamamoo,youtube,5
2018-01,VN,community,mamamoo,mamamoo,3
2018-01,VN,community,twice,twice,7
2018-01,VN,community,twice,blackpink,3
2018-01,VN,community,twice,youtube,3
2018-01,VN,community,winner,bts,2
2018-01,VN,community,winner,exo,2
2018-01,VN,community,winner,mamamoo,2
2018-02,VN,community,blackpink,blackpink,2
2018-02,VN,community,bts,bts,408
2018-02,VN,community,bts,btstwt,317
2018-02,VN,community,bts,iheartawards,173
2018-02,VN,community,bts,btsarmy,122
2018-02,VN,community,bts,bestfanarmy,116
2018-02,VN,community,bts,bangtan,30
2018-02,VN,community,bts,kpop,23
2018-02,VN,community,bts,jimin,17
2018-02,VN,community,bts,youtube,16
2018-02,VN,community,bts,amp,11
2018-02,VN,community,bts,army,10
2018-02,VN,community,bts,jungkook,9
2018-02,VN,community,bts,billboard,8
2018-02,VN,community,bts,hoseok,8
2018-02,VN,community,bts,jhope,8
2018-02,VN,community,bts,mbc,7
2018-02,VN,community,bts,seokjin,7
2018-02,VN,community,bts,song,7
2018-02,VN,community,bts,방탄소년단,7
2018-02,VN,community,bts,album,6
2018-02,VN,community,bts,namjoon,6
2018-02,VN,community,bts,yoongi,6
2018-02,VN,community,bts,armys,5
2018-02,VN,community,bts,music,5
2018-02,VN,community,everglow,ygofficialblink,16
2018-02,VN,community,everglow,blackpink,7
2018-02,VN,community,exo,exo,5
2018-02,VN,community,exo,exol,4
2018-02,VN,community,exo,bestfanarmy,3
2018-02,VN,community,exo,bts,2
2018-02,VN,community,exo,iheartawards,2
2018-02,VN,community,exo,melon,2
2018-02,VN,community,exo,twice,2
2018-02,VN,community,got7,jackson,56
2018-02,VN,community,got7,amp,6
2018-02,VN,community,got7,jacksonwang,5
2018-02,VN,community,got7,mark,5
2018-02,VN,community,jhope,jhope,11
2018-02,VN,community,jhope,jimin,9
2018-02,VN,community,jhope,amp,7
2018-02,VN,community,jhope,bangtan,7
2018-02,VN,community,jhope,youtube,4
2018-02,VN,community,nct,youtube,4
2018-02,VN,community,nct,nct,2
2018-02,VN,community,nct,엔시티,2
2018-02,VN,community,seventeen,idol,1
2018-02,VN,community,seventeen,seventeen,1
2018-02,VN,community,twice,bts,2
2018-02,VN,community,twice,exo,2
2018-02,VN,community,twice,twice,2
2018-03,VN,community,bts,bts,231
2018-03,VN,community,bts,btstwt,125
2018-03,VN,community,bts,iheartawards,59
2018-03,VN,community,bts,btsarmy,50
2018-03,VN,community,bts,bestfanarmy,39
2018-03,VN,community,bts,youtube,22
2018-03,VN,community,bts,bangtan,21
2018-03,VN,community,bts,army,18
2018-03,VN,community,bts,kpop,15
2018-03,VN,community,bts,armys,14
2018-03,VN,community,bts,jhope,12
2018-03,VN,community,bts,music,8
2018-03,VN,community,bts,방탄소년단,7
2018-03,VN,community,bts,jungkook,6
2018-03,VN,community,bts,mcountdown,6
2018-03,VN,community,bts,amp,5
2018-03,VN,community,bts,awards,5
2018-03,VN,community,bts,jimin,5
2018-03,VN,community,bts,jin,5
2018-03,VN,community,bts,melon,5
2018-03,VN,community,bts,taehyung,5
2018-03,VN,community,bts,yoongi,5
2018-03,VN,community,bts,fan,4
2018-03,VN,community,bts,hoseok,4
2018-03,VN,community,bts,namjoon,4
2018-03,VN,community,bts,seokjin,4
2018-03,VN,community,everglow,ygofficialblink,16
2018-03,VN,community,everglow,blackpink,7
2018-03,VN,community,exo,exo,25
2018-03,VN,community,exo,chanyeol,17
2018-03,VN,community,exo,iheartawards,16
2018-03,VN,community,exo,exol,10
2018-03,VN,community,exo,bestfanarmy,9
2018-03,VN,community,exo,youtube,4
2018-03,VN,community,exo,comeback,2
2018-03,VN,community,got7,jackson,27
2018-03,VN,community,got7,youtube,17
2018-03,VN,community,got7,kpop,6
2018-03,VN,community,got7,갓세븐,5
2018-03,VN,community,jhope,jhope,16
2018-03,VN,community,jhope,music,4
2018-03,VN,community,jhope,bts,3
2018-03,VN,community,jhope,btstwt,3
2018-03,VN,community,jhope,백일몽,3
2018-03,VN,community,mamamoo,youtube,6
2018-03,VN,community,mamamoo,mamamoo,3
2018-03,VN,community,seventeen,youtube,2
2018-03,VN,community,seventeen,awards,1
2018-03,VN,community,seventeen,bts,1
2018-03,VN,community,seventeen,melon,1
2018-03,VN,community,seventeen,music,1
2018-03,VN,community,twice,twice,7
2018-03,VN,community,twice,artist,2
2018-03,VN,community,twice,chaeyoung,2
2018-04,VN,community,bts,bts,310
2018-04,VN,community,bts,btstwt,170
2018-04,VN,community,bts,army,37
2018-04,VN,community,bts,bangtan,28
2018-04,VN,community,bts,방탄소년단,27
2018-04,VN,community,bts,youtube,23
2018-04,VN,community,bts,armys,19
2018-04,VN,community,bts,kpop,11
2018-04,VN,community,bts,mcountdown,8
2018-04,VN,community,bts,bbmas,7
2018-04,VN,community,bts,jhope,7
2018-04,VN,community,bts,music,7
2018-04,VN,community,bts,jimin,6
2018-04,VN,community,bts,jungkook,6
2018-04,VN,community,bts,amp,5
2018-04,VN,community,bts,fan,5
2018-04,VN,community,bts,comeback,4
2018-04,VN,community,bts,mbc,4
2018-04,VN,community,bts,song,4
2018-04,VN,community,bts,tweet,4
2018-04,VN,community,everglow,ygofficialblink,16
2018-04,VN,community,everglow,blackpink,7
2018-04,VN,community,exo,btstwt,2
2018-04,VN,community,exo,exo,2
2018-04,VN,community,exo,bts,1
2018-04,VN,community,exo,youtube,1
2018-04,VN,community,got7,jackson,24
2018-04,VN,community,got7,youtube,8
2018-04,VN,community,got7,kpop,7
2018-04,VN,community,got7,idol,6
2018-04,VN,community,got7,ticket,5
2018-04,VN,community,got7,artists,4
2018-04,VN,community,jhope,jhope,4
2018-04,VN,community,jhope,bangtan,2
2018-04,VN,community,jhope,bts,2
2018-04,VN,community,nct,nct,2
2018-04,VN,community,seventeen,seventeen,5
2018-04,VN,community,seventeen,youtube,3
2018-04,VN,community,seventeen,musician,2
2018-04,VN,community,twice,twice,8
2018-04,VN,community,twice,youtube,5
2018-04,VN,community,twice,tzuyu,3
2018-04,VN,community,winner,mbc,2
2018-04,VN,community,winner,music,2
2018-05,VN,community,blackpink,insta,8
2018-05,VN,community,blackpink,blackpink,4
2018-05,VN,community,blackpink,blink,2
2018-05,VN,community,blackpink,jennie,2
2018-05,VN,community,blackpink,jisoo,2
2018-05,VN,community,bts,bts,690
